image_path,insertion_auc,deletion_auc,highest_confidence,sensitive_insertion_auc,sensitive_deletion_auc,sensitive_highest_confidence,point_game_box,point_game_mask
000000416885.jpg,0.9840360617535746,0.8646226144499248,0.9995829463005066,0.9840360617535746,0.8646226144499248,0.9995829463005066,1.0,1.0
000000417285.jpg,0.9649806858993801,0.08346806299778825,0.998550534248352,0.9649806858993801,0.08346806299778825,0.998550534248352,1.0,1.0
000000427655.jpg,0.9885439034389415,0.41451353291085447,0.9999746084213257,0.9885439034389415,0.41451353291085447,0.9999746084213257,1.0,1.0
000000433134.jpg,0.9880300059800258,0.3848688568349135,0.9999631643295288,0.9880300059800258,0.3848688568349135,0.9999631643295288,1.0,1.0
000000437514.jpg,0.9913319522919862,0.20715239076601827,0.9999561309814453,0.9913319522919862,0.20715239076601827,0.9999561309814453,1.0,1.0
000000438876.jpg,0.9820617150377344,0.3164716053936529,0.9997817277908325,0.9820617150377344,0.3164716053936529,0.9997817277908325,1.0,1.0
000000445675.jpg,0.9874388111369385,0.18768827391685383,0.9999518394470215,0.9874388111369385,0.18768827391685383,0.9999518394470215,1.0,1.0
000000448256.jpg,0.9204388417627498,0.6426111697502759,0.9987114667892456,,,,1.0,0.0
000000449432.jpg,0.9817229686439901,0.3229862431009204,0.999914824962616,0.9817229686439901,0.3229862431009204,0.999914824962616,1.0,1.0
000000455085.jpg,0.9758316643860029,0.655882647007272,0.9999310970306396,0.9758316643860029,0.655882647007272,0.9999310970306396,1.0,1.0
000000456559.jpg,0.9877797632723513,0.7697513019963813,0.9998381733894348,0.9877797632723513,0.7697513019963813,0.9998381733894348,1.0,1.0
000000460927.jpg,0.9855230526381908,0.23157706204602263,0.9999027252197266,0.9855230526381908,0.23157706204602263,0.9999027252197266,1.0,1.0
000000474786.jpg,0.5075548127866707,0.06415737820311616,0.8309080600738525,0.5075548127866707,0.06415737820311616,0.8309080600738525,0.0,0.0
000000475150.jpg,0.9819684544335241,0.26700754616782507,0.9998969435691833,0.9819684544335241,0.26700754616782507,0.9998969435691833,1.0,1.0
000000475387.jpg,0.9805567277082496,0.645557744809143,0.999955952167511,0.9805567277082496,0.645557744809143,0.999955952167511,1.0,1.0
000000476810.jpg,0.9887963964048858,0.15770144817709125,0.9999585151672363,0.9887963964048858,0.15770144817709125,0.9999585151672363,1.0,1.0
000000460333.jpg,0.9892609874000939,0.3502085269607432,0.9998153448104858,0.9892609874000939,0.3502085269607432,0.9998153448104858,1.0,1.0
000000486438.jpg,0.9514176944675653,0.17254630911949154,0.9988725185394287,0.9514176944675653,0.17254630911949154,0.9988725185394287,1.0,0.0
000000497599.jpg,0.9388529772343843,0.08856883000901336,0.9997531771659851,0.9388529772343843,0.08856883000901336,0.9997531771659851,1.0,1.0
000000506310.jpg,0.969917203982671,0.059123612176356935,0.9984957575798035,0.969917203982671,0.059123612176356935,0.9984957575798035,1.0,1.0
000000515025.jpg,0.9886475633019987,0.11955890100680466,0.9999019503593445,0.9886475633019987,0.11955890100680466,0.9999019503593445,1.0,0.0
000000516143.jpg,0.9886944854960722,0.3297800703486755,0.9999054074287415,0.9886944854960722,0.3297800703486755,0.9999054074287415,1.0,1.0
000000519338.jpg,0.9817062965769698,0.3343990303691037,0.9976797699928284,0.9817062965769698,0.3343990303691037,0.9976797699928284,1.0,1.0
000000520531.jpg,0.9824661366317582,0.38044168502821774,0.9999663829803467,0.9824661366317582,0.38044168502821774,0.9999663829803467,1.0,1.0
000000521282.jpg,0.8974087740200154,0.359260467864384,0.9827636480331421,0.8974087740200154,0.359260467864384,0.9827636480331421,1.0,1.0
000000522940.jpg,0.9184863723562535,0.4405146505917616,0.9993503093719482,0.9184863723562535,0.4405146505917616,0.9993503093719482,1.0,1.0
000000528705.jpg,0.9595613480910012,0.25246619749476834,0.9990063309669495,0.9595613480910012,0.25246619749476834,0.9990063309669495,1.0,1.0
000000533536.jpg,0.914830705717854,0.3029262921165513,0.9999129772186279,0.914830705717854,0.3029262921165513,0.9999129772186279,1.0,1.0
000000534601.jpg,0.9200780363408503,0.4277359888483598,0.9990839958190918,0.9200780363408503,0.4277359888483598,0.9990839958190918,1.0,1.0
000000549738.jpg,0.9825363839018173,0.19869750108809442,0.9999352693557739,0.9825363839018173,0.19869750108809442,0.9999352693557739,1.0,0.0
000000550322.jpg,0.9549350631409796,0.2344780563228372,0.9972910284996033,0.9549350631409796,0.2344780563228372,0.9972910284996033,0.0,0.0
000000550426.jpg,0.9341702289339425,0.5355428681025566,0.9968211650848389,0.9341702289339425,0.5355428681025566,0.9968211650848389,0.0,0.0
000000556873.jpg,0.9861148244228917,0.10323458852887954,0.9999579787254333,0.9861148244228917,0.10323458852887954,0.9999579787254333,1.0,1.0
000000557672.jpg,0.9665358588747356,0.7282057310198097,0.9999452829360962,0.9665358588747356,0.7282057310198097,0.9999452829360962,1.0,1.0
000000561256.jpg,0.9907800838770463,0.24746721755253817,0.9999481439590454,0.9907800838770463,0.24746721755253817,0.9999481439590454,1.0,1.0
000000561465.jpg,0.9582199076236771,0.8273040970618074,0.9996021389961243,0.9582199076236771,0.8273040970618074,0.9996021389961243,1.0,1.0
000000564091.jpg,0.9875237151332524,0.4550733394488908,0.9999580979347229,0.9875237151332524,0.4550733394488908,0.9999580979347229,1.0,1.0
000000568690.jpg,0.960251205107745,0.3635461708239596,0.9999311566352844,0.960251205107745,0.3635461708239596,0.9999311566352844,1.0,1.0
000000570169.jpg,0.9341778982808626,0.18613166352604266,0.9997438192367554,0.9341778982808626,0.18613166352604266,0.9997438192367554,1.0,1.0
000000572462.jpg,0.5667834995884049,0.40504294086136083,0.8527639508247375,,,,0.0,0.0
000000575500.jpg,0.9766427284781483,0.08989301973656902,0.9968198537826538,0.9766427284781483,0.08989301973656902,0.9968198537826538,1.0,1.0
000000580410.jpg,0.9013799503229667,0.1634116564701865,0.9998790621757507,0.9013799503229667,0.1634116564701865,0.9998790621757507,1.0,0.0
